,Year,Country,Case Number,Activity,Injury,Fatal (Y/N)
5197,1908,SPAIN,1908.07.18.R,Other,Human remains recovered but shark involvement prior to death unconfirmed ,Y
5198,1908,CROATIA,1908.07.08.R,Other,"FATAL, lost a leg",Y
5199,1908,EGYPT,1908.06.18,Other,FATAL,Y
5200,1908,USA,1908.06.08,Other,FATAL,Y
5201,1908,PAPUA NEW GUINEA,1908.06.02.R,Other,"Remains of 3 humans recovered from shark, but shark involvement prior to death unconfirmed",Y
5202,1908,OTHER,1908.05.13,Other,FATAL,Y
5203,1908,USA,1908.05.10,Other,"FATAL, but shark involvement prior to death was not confirmed",Y
5204,1908,USA,1908.01.08,Fishing,"FATAL, ""pulled below the surface'  ",Y
5205,1907,AUSTRALIA,1907.12.21,Bathing,FATAL,Y
5206,1907,AUSTRALIA,1907.10.18.R,Bathing,FATAL,Y
5207,1907,OTHER,1907.10.16.R,Fishing,"3 of thel 5 were injured, one of whom lost both hands",N
5208,1907,OTHER,1907.10.16.R,Fishing, 2 of the 5 fishermen were so seriously injured they died of their wounds,Y
5209,1907,AUSTRALIA,1907.10.14,Bathing,Lacerations to left arm from shoulder to wrist,N
5210,1907,OTHER,1907.10.12,Other,"No attack, no injury",N
5211,1907,USA,1907.10.08,Diving,"Arm severed at elbow,  surgically amputated at shoulder ",N
5212,1907,OTHER,1907.09.18.R,Swimming," ""Struck across loins"" but no injury. According to witnesses, incident involved a bottlenose dolphin.",N
5213,1907,CROATIA,1907.09.11,Swimming,FATAL,Y
5214,1907,CROATIA,1907.08.12.b..R,Swimming,FATAL,Y
5215,1907,CROATIA,1907.08.12.a..R,Swimming,FATAL,Y
5216,1907,USA,1907.08.08.R,Wading,Abrasion to chest,N
5217,1907,CROATIA,1907.07.14.R,Swimming,FATAL,Y
5218,1907,AUSTRALIA,1907.07.04.R,Other,"Disappeared, but shark involvement unconfirmed",Y
5219,1907,USA,1907.07.00,Other,Slight injuries to left knee & calf ,N
5220,1907,MEXICO,1907.04.20,Bathing," 3 fingers & thigh lacerated, foot crushed",N
5221,1907,USA,1907.03.26,Fishing,"FATAL, shark bit his side, nearly cutting him in two  ",Y
5222,1907,OTHER,1907.03.07,Fishing,"FATAL,            Fell overboard and were killed by shark",Y
5223,1907,PHILIPPINES,1907.02.09,Other,Finger severed,N
5224,1907,NEW ZEALAND,1907.02.05,Standing,"FATAL, leg severely bitten     ",Y
5225,1907,AUSTRALIA,1907.02.03,Bathing,FATAL,Y
5226,1907,OTHER,1907.00.00.b,Fishing,"Leg severely bitten, surgically amputated",N
5227,1907,USA,1907.00.00.a,Fishing,FATAL,Y
5228,1906,OTHER,1906.11.16,Fishing,Leg bitten,N
5229,1906,USA,1906.10.10.d.R,Other,Buttock bitten,N
5230,1906,USA,1906.10.10.c.R,Swimming,FATAL,Y
5231,1906,USA,1906.10.10.b.R,Diving,Arm severed,N
5232,1906,USA,1906.10.10.a.R,Swimming,FATAL,Y
5233,1906,OTHER,1906.09.27.R.b,Swimming,Thumb & index finger of left hand severed,N
5234,1906,OTHER,1906.09.27.R.a,Swimming,FATAL,Y
5235,1906,AUSTRALIA,1906.09.05.R,Swimming,FATAL,Y
5236,1906,USA,1906.09.00,Fishing,PROVOKED INCIDENT        No injury; shirt torn by gaffed shark,N
5237,1906,OTHER,1906.08.20,Diving,Leg severed. Injury originally thought due to boat's propeller,N
5238,1906,USA,1906.08.04,Other,FATAL,Y
5239,1906,USA,1906.07.05.R,Swimming,FATAL,Y
5240,1906,MOZAMBIQUE,1906.07.00,Other,Sanna drowned; his hand  (identified by ring on finger) found in a shark at the market,Y
5241,1906,OTHER,1906.04.27.R,Diving,FATAL,Y
5242,1906,AUSTRALIA,1906.04.16,Other,Finger severed by shark he had shot & stabbed PROVOKED INCIDENT,N
5243,1906,AUSTRALIA,1906.04.14,Diving,FATAL,Y
5244,1906,OTHER,1906.04.10.R.a & b,Other,FATAL x 2,Y
5245,1906,AUSTRALIA,1906.04.02.R,Other,Cause of death may have been downing,Y
5246,1906,NEW ZEALAND,1906.02.14.R,Swimming,"FATAL, but shark involvement prior to death was not determined",Y
5247,1906,AUSTRALIA,1906.01.28,Bathing,FATAL,Y
5248,1906,SOUTH AFRICA,1906.01.20,Other,"FATAL, hips & thigh bitten ",Y
5249,1905,SOUTH AFRICA,1905.12.31,Other,"FATAL, left torso, buttocks, thigh & foot bitten ",Y
5250,1905,AUSTRALIA,1905.12.29,Bathing,"""Bad wound in the leg"" - 7-ft shark caught in the bath same day",N
5251,1905,OTHER,1905.11.17.R,Other,Probable  scavenging,Y
5252,1905,AUSTRALIA,1905.09.29,Swimming,FATAL. Shark involvement suspected but not confirmed,Y
5253,1905,USA,1905.08.00.b,Swimming,3 toes of right foot were severed,N
5254,1905,PHILIPPINES,1905.08.00.a,Bathing,Leg bitten,N
5255,1905,USA,1905.07.29,Wading,Body not recovered FATAL,Y
5256,1905,ITALY,1905.07.25.R,Other,"Body recovered from shark, probable drowning and scavenging",Y
5257,1905,USA,1905.07.00,Fishing,FATAL,Y
5258,1905,USA,1905.05.22,Swimming,Lacerations to back & right leg,N
5259,1905,SOUTH AFRICA,1905.04.06,Swimming,"FATAL, thigh bitten, femoral artery severed  ",Y
5260,1905,AUSTRALIA,1905.03.26,Bathing,Righ thigh severely bitten,N
5261,1905,AUSTRALIA,1905.03.25,Bathing,FATAL,Y
5262,1905,AUSTRALIA,1905.02.10,Bathing,Thought to have been taken by a shark,Y
5263,1905,AUSTRALIA,1905.01.01,Bathing,Reported to have been killed by a shark but 2 years later he was found very much alive,Y
5264,1905,USA,1905.00.00,Other,"No injury, shark bumped skifft",N
5265,1904,PHILIPPINES,1904.11.02,Other,Foot bitten,N
5266,1904,OTHER,1904.10.11.R,Other,FATAL,Y
5267,1904,CUBA,1904.09.00,Other,"FATAL, left leg severed below knee, right leg severed above knee by a second shark",Y
5268,1904,CUBA,1904.08.00,Other,"FATAL, shark pulled them off hull of boat  ",Y
5269,1904,USA,1904.07.28,Other,No injury,N
5270,1904,USA,1904.07.27,Swimming,"FATAL, body not recovered",Y
5271,1904,ITALY,1904.07.01.R,Swimming,FATAL x 4. Afterwards metal mesh nets were installed,Y
5272,1904,AUSTRALIA,1904.02.07,Swimming,FATAL,Y
5273,1904,NEW ZEALAND,1904.02.04,Swimming,FATAL,Y
5274,1904,NEW CALEDONIA,1904.01.23,Bathing,FATAL,Y
5275,1904,USA,1904.00.00.c,Diving,Leg bitten,N
5276,1904,PHILIPPINES,1904.00.00.b,Bathing,Left arm bitten,N
5277,1904,USA,1904.00.00.a,Swimming,"FATAL, disappeared, then shark caught with head and body of man, from waist down minus leg, in its gut",Y
5278,1903,CUBA,1903.10.04,Other,FATAL,Y
5279,1903,USA,1903.09.16.R,Fishing,Lacerations to right arm & shoulder,N
5280,1903,OTHER,1903.07.00,Swimming,"Right leg bitten, surgically amputated",N
5281,1903,AUSTRALIA,1903.06.21,Swimming,FATAL,Y
5282,1903,MEXICO,1903.05.04,Bathing,FATAL x 3,Y
5283,1903,AUSTRALIA,1903.03.20.R,Other,Jumped off cliff,Y
5284,1903,AUSTRALIA,1903.03.12,Swimming,FATAL,Y
5285,1903,AUSTRALIA,1903.01.10,Other,FATAL,Y
5286,1903,OTHER,1903.00.00.b,Diving,FATAL,Y
5287,1903,USA,1903.00.00.a,Fishing,"FATAL, remains (foot) recovered from shark 2 days later",Y
5288,1902,OTHER,1902.12.22.R,Swimming,FATAL,Y
5289,1902,AUSTRALIA,1902.11.10,Swimming,FATAL,Y
5290,1902,USA,1902.11.01.R,Fishing,Severe laceration to hand,N
5291,1902,ITALY,1902.08.28.R,Swimming,FATAL,Y
5292,1902,CROATIA,1902.08.24.R,Fishing,"No injury to occupants, shark grabbed anchor rope & towed boat",N
5293,1902,USA,1902.08.08,Other,"FATAL, both arms severed  ",Y
5294,1902,ITALY,1902.07.15,Fishing,Face & arms injured by hooked shark PROVOKED INCIDENT ,N
5295,1902,USA,1902.07.06,Swimming,Shark bit his left arm after he grabbed its tail PROVOKED INCIDENT,N
5296,1902,PHILIPPINES,1902.06.02,Other,"""Nose hanging by a threat, prints of shark's teeth over entire right cheek""",N
5297,1902,EGYPT,1902.06.00,Diving,Bitten on hand and thigh,N
5298,1902,SOUTH AFRICA,1902.04.00,Swimming,Probable drowning & scavenging,Y
5299,1902,NEW ZEALAND,1902.02.22.R,Other,"No injury, hooked shark bit tousers. PROVOKED INCIDENT",N
5300,1902,AUSTRALIA,1902.01.25.R,Other,FATAL,Y
5301,1902,SOUTH AFRICA,1902.01.19.R,Other,Possible drowning & scavenging. Remains were recovered from a 15' shark's gut,Y
5302,1902,AUSTRALIA,1902.01.19,Swimming,Legs bitten,N
5303,1901,AUSTRALIA,1901.12.01,Bathing,Lacerations to torso & thigh,N
5304,1901,PHILIPPINES,1901.10.00,Fishing,Right thigh bitten ,N
5305,1901,OTHER,1901.09.23.R,Swimming,"FATAL, bitten on arms, chest & legs",Y
5306,1901,SOUTH AFRICA,1901.07.30,Swimming,"Right leg bitten & foot severed, right arm bitten, bones fractured & nearly severed FATAL",Y
5307,1901,ITALY,1901.07.17,Swimming,"Disappeared, but shark involvement unconfirmed",UNKNOWN
5308,1901,OTHER,1901.06.29.R,Diving,,UNKNOWN
5309,1901,PHILIPPINES,1901.06.24,Swimming,"Left thigh stripped of flesh 4"" above the knee ",N
5310,1901,AUSTRALIA,1901.01.30,Bathing,"Thigh bitten, FATAL",Y
5311,1901,USA,1901.00.00,Bathing,Abdomen bitten,N
5312,1900,AUSTRALIA,1900.12.27,Bathing,FATAL,Y
5313,1900,SOUTH AFRICA,1900.11.14,Swimming,"FATAL, legs severed",Y
5314,1900,SOUTH AFRICA,1900.10.27,Swimming,Probable drowning & scavenging,Y
5315,1900,AUSTRALIA,1900.09.15,Swimming,Laceration to right leg,N
5316,1900,USA,1900.09.13,Diving,No injury,UNKNOWN
5317,1900,USA,1900.09.05,Other,"Bathing suit torn & ""imprints of the shark's teeth on his body""",N
5318,1900,USA,1900.08.21,Bathing,Left hand lacerated,N
5319,1900,CROATIA,1900.07.31,Swimming,FATAL,Y
5320,1900,USA,1900.07.14,Other,"Believed drowned. Uhlbrechts foot, and the pelvis & femur of another person recovered in gut of tiger shark shark caught on 17-Aug-1900",Y
5321,1900,USA,1900.07.00,Other,"No injury to occupants. They shot shark, then it capsized their skiff. PROVOKED INCIDENT",N
5322,1900,AUSTRALIA,1900.01.28,Other,Right posterior thigh bitten,N
5323,1900,USA,1900.00.00.b,Other,Severe abrasion when shark swam between his legs,N
5324,1900,SOUTH AFRICA,1900.00.00.a,Swimming,Leg severed,N
5325,1899,AUSTRALIA,1899.12.18,Other,bite to lower leg,N
5326,1899,PHILIPPINES,1899.11.20,Other,FATAL,Y
5327,1899,OTHER,1899.10.12.b,Diving,Lacerations to head,N
5328,1899,OTHER,1899.10.12.a,Diving,FATAL,Y
5329,1899,MEXICO,1899.09.11.R,Swimming,FATAL,Y
5330,1899,USA,1899.08.23.R,Other,"FATAL, Drowned or crushed when harpooned shark smashed their boat PROVOKED INCIDENT",Y
5331,1899,USA,1899.08.15,Swimming,FATAL,Y
5332,1899,OTHER,1899.08.08.c,Other,Back muscles torn away,N
5333,1899,OTHER,1899.08.08.b,Bathing,"Forearm, wrist & hand bitten",N
5334,1899,EGYPT,1899.08.08.a,Bathing,Left leg bitten,N
5335,1899,BAHAMAS,1899.07.08.R,Other,FATAL,Y
5336,1899,ITALY,1899.06.07,Fishing,Multiple injuries from boated shark PROVOKED INCIDENT,N
5337,1899,NEW ZEALAND,1899.06.02,Other,FATAL,Y
5338,1899,PHILIPPINES,1899.05.28,Swimming,FATAL,Y
5339,1899,ITALY,1899.05.04.R,Bathing,FATAL,Y
5340,1899,AUSTRALIA,1899.01.28,Bathing,Drowning may hav preceded attack,Y
5341,1899,SOUTH AFRICA,1899.00.00.c,Other,Foot severed ,N
5342,1899,USA,1899.00.00.b,Other,No injury to occupants. shark bit oar,N
5343,1899,USA,1899.00.00.a,Fishing,Leg bitten,N
5344,1898,AUSTRALIA,1898.12.28.R,Other,FATAL,Y
5345,1898,USA,1898.10.28,Other,FATAL,Y
5346,1898,OTHER,1898.09.19.b.R,Diving,Lacerations to hand from shark trapped inside diving bell. ,N
5347,1898,OTHER,1898.09.19.a.R,Diving,Lacerations to fingers,N
5348,1898,USA,1898.08.22,Swimming,Laceration to thigh,N
5349,1898,AUSTRALIA,1898.07.26.R,Swimming,"Reported fatal, but this is a questionable incident",Y
5350,1898,OTHER,1898.07.15,Swimming,"FATAL, severe injuries to both arms & legs, 3 limbs surgically amputed & died after 3 days  ",Y
5351,1898,OTHER,1898.07.14,Standing,FATAL,Y
5352,1898,CUBA,1898.07.00,Swimming,FATAL,Y
5353,1898,NEW CALEDONIA,1898.06.22,Other,FATAL,Y
5354,1898,FIJI,1898.04.13,Other,Lacerations to thigh,N
5355,1898,OTHER,1898.00.00.R,Diving,Unknown,UNKNOWN
5356,1898,USA,1898.00.00.f,Fishing,Lacerations to left hand,N
5357,1898,CUBA,1898.00.00.e,Other,"FATAL, 7 survived but 6 were taken by sharks",Y
5358,1898,OTHER,1898.00.00.d,Other,"Hand lacerated, 2 fingers severed",N
5359,1898,CUBA,1898.00.00.c,Swimming,"FATAL, 4 were killed by sharks, 1 survived",Y
5360,1898,USA,1898.00.00.b,Other,Lacerations,N
5361,1898,OTHER,1898.00.00.a,Diving,FATAL,Y
5362,1898,USA,1898.00.00 g,Other,FATAL,Y
5363,1897,USA,1897.12.04.R,Other,Hooked shark bit his leg PROVOKED INCIDENT,N
5364,1897,MEXICO,1897.10.15,Diving,Minor injuries,N
5365,1897,OTHER,1897.10.05.R,Fishing,FATAL,Y
5366,1897,USA,1897.09.17,Fishing,Lacerations to hand by netted shark PROVOKED INCIDENT,N
5367,1897,USA,1897.09.06,Standing,Lacerations to lower leg,N
5368,1897,SOUTH AFRICA,1897.07.21,Fishing,FATAL,Y
5369,1897,OTHER,1897.06.09,Other,Sharks scavenged on the dead,Y
5370,1897,OTHER,1897.03.15.b.R,Swimming,FATAL,Y
5371,1897,USA,1897.03.15.a.R,Fishing,FATAL,Y
5372,1897,NEW ZEALAND,1897.00.00.b,Other,Lacerations to left arm,N
5373,1897,EGYPT,1897.00.00.a,Other,No details,UNKNOWN
5374,1896,AUSTRALIA,1896.12.23,Fishing,No injury to occupants. Shark bit boat several times,N
5375,1896,NEW ZEALAND,1896.12.20,Bathing,"FATAL, left arm severed at elbow,  right arm at wrist ",Y
5376,1896,NEW ZEALAND,1896.12.17.R,Other,FATAL,Y
5377,1896,AUSTRALIA,1896.11.29,Swimming,FATAL,Y
5378,1896,AUSTRALIA,1896.11.01,Other,FATAL,Y
5379,1896,OTHER,1896.09.11.R,Diving,Leg severed,N
5380,1896,USA,1896.07.25,Fishing,FATAL,Y
5381,1896,USA,1896.06.21.R,Bathing,Lacerations to foot and calf,N
5382,1896,AUSTRALIA,1896.01.11,Bathing,FATAL,Y
5383,1896,USA,1896.00.00.b,Swimming,FATAL,Y
5384,1896,OTHER,1896.00.00.a,Wading,Leg severed below knee,N
5385,1895,AUSTRALIA,1895.12.09,Bathing,FATAL,Y
5386,1895,OTHER,1895.11.21.R,Diving,Leg bitten,N
5387,1895,AUSTRALIA,1895.11.16,Fishing,FATAL,Y
5388,1895,CUBA,1895.09.18,Other,Probable drowning & scavenging,Y
5389,1895,OTHER,1895.09.14.R,Diving,FATAL,Y
5390,1895,USA,1895.09.00,Fishing,"No injury, hooked shark rammed boat & Ruark fell on its back PROVOKED INCIDENT",N
5391,1895,USA,1895.08.11,Swimming,FATAL,Y
5392,1895,USA,1895.08.02,Fishing,Arm bitten,N
5393,1895,JAPAN,1895.07.16.R,Other,FATAL,Y
5394,1895,OTHER,1895.06.13.R,Diving,Right hand severed,N
5395,1895,AUSTRALIA,1895.06.03.R,Diving,FATAL,Y
5396,1895,BAHAMAS,1895.05.21,Other,Heel bitten,N
5397,1895,NEW ZEALAND,1895.05.03,Other,FATAL       Thigh bitten,Y
5398,1895,SOUTH AFRICA,1895.04.29,Other,"FATAL, right arm lacerated ",Y
5399,1895,NEW ZEALAND,1895.04.23,Swimming,Lacerations to foot,N
5400,1895,OTHER,1895.03.29.R,Swimming,FATAL,Y
5401,1895,AUSTRALIA,1895.03.15,Swimming,Lower leg & foot bitten,N
5402,1895,AUSTRALIA,1895.02.27,Swimming,FATAL,Y
5403,1895,PANAMA,1895.02.23.R,Swimming,FATAL,Y
5404,1895,AUSTRALIA,1895.00.00.b,Other,No injury to occupants of boat,N
5405,1894,USA,1894.12.11,Fishing,Left leg bitten PROVOKED INCIDENT,N
5406,1894,AUSTRALIA,1894.11.28,Bathing,"""Lost his arm""",N
5407,1894,USA,1894.10.06.R,Swimming,FATAL,Y
5408,1894,USA,1894.09.12.R,Bathing,Lacerations to leg,N
5409,1894,FIJI,1894.09.06.R,Other,Foot severed,N
5410,1894,USA,1894.09.01.R,Fishing,Laceration to calf  PROVOKED INCIDENT,N
5411,1894,USA,1894.08.21,Swimming,No injury,UNKNOWN
5412,1894,USA,1894.08.01,Swimming,Lacerations to thigh,N
5413,1894,OTHER,1894.07.15.R,Fishing,No injury,Y
5414,1894,USA,1894.06.29,Bathing,"""Painfully injured"" but no details",UNKNOWN
5415,1894,SOUTH AFRICA,1894.06.25,Swimming,FATAL,Y
5416,1894,USA,1894.06.15.b.R,Other,Right leg bitten,N
5417,1894,MEXICO,1894.06.15.a.R,Other,"FATAL, torso bitten ",Y
5418,1894,OTHER,1894.04.28.b.R,Bathing,FATAL,Y
5419,1894,OTHER,1894.04.28.a.R,Bathing,FATAL ,Y
5420,1893,INDIA,1893.10.20.R,Other,FATAL,Y
5421,1893,CROATIA,1893.10.16,Other,No injury; no attack,N
5422,1893,PHILIPPINES,1893.07.03,Other,FATAL,Y
5423,1893,OTHER,1893.06.22,Other,FATAL,Y
5424,1893,OTHER,1893.06.22.R,Other,FATAL,Y
5425,1893,FIJI,1893.05.23.R,Other,FATAL,Y
5426,1893,CUBA,1893.05.17,Other,FATAL,Y
5427,1893,OTHER,1893.04.15,Swimming,"One leg severed by the shark, the other surgically amputated",N
5428,1893,AUSTRALIA,1893.04.14,Swimming,Leg bitten,N
5429,1893,AUSTRALIA,1893.04.04,Swimming,"Fatal, probable drowning",Y
5430,1893,NEW ZEALAND,1893.01.30.R,Bathing,FATAL,Y
5431,1893,OTHER,1893.01.18.R,Other,FATAL.Tossed overboard to sharks by Rodrigue brothers who were later executed in Manila,Y
5432,1893,EGYPT,1893.00.00,Other,No details,UNKNOWN
5433,1892,OTHER,1892.12.15,Other,FATAL,Y
5434,1892,AUSTRALIA,1892.11.09.R,Fishing,Laceration to arm,N
5435,1892,AUSTRALIA,1892.11.06,Swimming,Abrasions to left leg,N
5436,1892,USA,1892.09.16.R,Other,Hand bitten,N
5437,1892,OTHER,1892.06.24,Fishing,"No injury, no attack",UNKNOWN
5438,1892,CUBA,1892.06.20.R,Other,FATAL,Y
5439,1892,NEW ZEALAND,1892.05.19.R,Bathing,Minor injury to leg,N
5440,1892,BAHAMAS,1892.04.21.R,Other,"FATAL, leg severed",Y
5441,1892,OTHER,1892.03.25.R,Other,6 or 8 of the would-be rescuers were shot & the rest were killed by sharks,Y
5442,1892,AUSTRALIA,1892.03.02,Fishing,Lacerations to calf by netted shark PROVOKED INCIDENT,N
5443,1892,AUSTRALIA,1892.00.00,Diving,FATAL         Bitten in two by shark that he molested with a knife. Buried at Batu Island.  PROVOKED INCIDENT,Y
5444,1891,AUSTRALIA,1891.12.31.R,Swimming,Foot severed,N
5445,1891,NEW ZEALAND,1891.12.22.R,Swimming,Hand bitten,N
5446,1891,OTHER,1891.09.14.R,Other,"FATAL               Of 38 people in the water, 8 were killed by sharks & 1 man's leg was severed",Y
5447,1891,OTHER,1891.08.30.R,Other,FATAL,Y
5448,1891,USA,1891.08.29,Other,"Survived, PROVOKED INCIDENT",N
5449,1891,USA,1891.06.11,Fishing,"Fatal, but death may have been due to drowning",Y
5450,1891,OTHER,1891.03.10,Other,FATAL,Y
5451,1891,OTHER,1891.01.08.R,Other,FATAL,Y
5452,1890,AUSTRALIA,1890.12.30,Swimming,"Fatal, but death may have been due to drowning",Y
5453,1890,OTHER,1890.12.27.R,Other,Arm bitten,N
5454,1890,OTHER,1890.10.25.R,Other,FATAL,Y
5455,1890,USA,1890.08.17.R,Fishing,No injury to occupants. Hooked shark damaged boat PROVOKED INCIDENT,N
5456,1890,USA,1890.08.09,Other,Severe lacerations to left arm.,N
5457,1890,OTHER,1890.08.08,Bathing,Both legs severed,N
5458,1890,CROATIA,1890.06.26,Swimming,Legs severed ,N
5459,1890,OTHER,1890.06.14.R,Other,Severe lacerations to foot,N
5460,1890,EGYPT,1890.06.02.R,Swimming,FATAL,Y
5461,1890,SOUTH AFRICA,1890.05.14,Other,"Forensic evidence indicated death resulted from drowning, his body was subsequently scavenged by a shark",UNKNOWN
5462,1890,OTHER,1890.02.25,Fishing,"FATAL, 2 men were lost, presumed taken by the shark",Y
5463,1890,AUSTRALIA,1890.00.00.e,Wading,Knee bitten,N
5464,1890,INDIA,1890.00.00.d,Diving,No details,UNKNOWN
5465,1890,INDIA,1890.00.00.c,Diving,No details,UNKNOWN
5466,1890,NEW ZEALAND,1890.00.00.b,Swimming,FATAL,Y
5467,1890,SOUTH AFRICA,1890.00.00.a,Bathing,"FATAL, leg bitten, foot partly severed ",Y
5468,1889,OTHER,1889.11.29.R,Other,"Human remains found in 4m, 900 kg shark",UNKNOWN
5469,1889,AUSTRALIA,1889.11.22,Other,FATAL,Y
5470,1889,USA,1889.11.16,Other,Speculated that he was taken by a shark but most likely drowned,Y
5471,1889,INDIA,1889.10.03.R,Swimming,FATAL,Y
5472,1889,USA,1889.07.21,Swimming,"FATAL, calf bitten",Y
5473,1889,USA,1889.07.19,Fishing,Leg bitten,N
5474,1889,AUSTRALIA,1889.07.08,Other,FATAL ,Y
5475,1889,USA,1889.01.31.R,Fishing,No injury to occupants. Gaffed shark capsized boat PROVOKED INCIDENT,N
5476,1889,OTHER,1889.01.00,Other,FATAL,Y
5477,1888,OTHER,1888.12.25.R,Swimming,Foot severed,N
5478,1888,AUSTRALIA,1888.12.09,Swimming,FATAL,Y
5479,1888,AUSTRALIA,1888.12.00,Other,FATAL,Y
5480,1888,CROATIA,1888.10.23.R,Other,Human remains found in shark,Y
5481,1888,OTHER,1888.08.14,Other,FATAL,Y
5482,1888,USA,1888.08.01.R,Other,No injury to occupants. Shark beat away with oar,N
5483,1888,OTHER,1888.07.20.R,Other,Human remains recovered from a 10' to 12' shark caught in a turtle net,Y
5484,1888,INDIA,1888.07.13.R,Other,"FATAL, only 1 of her crew of 7 survived",Y
5485,1888,CROATIA,1888.07.04,Other,Human remains & clothing found in 7' shark,Y
5486,1888,AUSTRALIA,1888.06.24,Fishing,"No injury to occupants, shark holed boat",N
5487,1888,AUSTRALIA,1888.06.18.R,Other,Probable drowning & scavenging,Y
5488,1888,NEW ZEALAND,1888.02.17,Other,"Arm severely lacerated, surgically amputated",N
5489,1888,SOUTH AFRICA,1888.02.00,Other,FATAL,Y
5490,1888,AUSTRALIA,1888.01.22,Other,"Shark bit boat, but no injury to occupant who swam ashore",N
5491,1888,OTHER,1888.00.00,Diving,Lacerations to thorax and hands,N
5492,1887,OTHER,1887.12.22.R,Other,FATAL,Y
5493,1887,AUSTRALIA,1887.12.04,Other,FATAL,Y
5494,1887,USA,1887.10.18,Other,FATAL,Y
5495,1887,BAHAMAS,1887.10.00,Other,FATAL,Y
5496,1887,ITALY,1887.09.22,Swimming,Leg injured,N
5497,1887,CROATIA,1887.09.06,Other,Shoes & human remains found in a shark,Y
5498,1887,AUSTRALIA,1887.03.12,Other,No injury to occupants,N
5499,1887,NEW ZEALAND,1887.02.08.R,Swimming,FATAL,Y
5500,1887,SOUTH AFRICA,1887.02.08,Other,"Harpooned shark, bit boat, causing it to ship water. Boat reached shore in sinking condition PROVOKED INCIDENT",N
5501,1887,BRAZIL,1887.01.20,Other,FATAL,Y
5502,1887,SOUTH AFRICA,1887.01.12,Swimming,"FATAL, flesh removed hip to knee, calf & heel bitten ",Y
5503,1887,OTHER,1887.00.00,Other,Foot severed,N
5504,1886,USA,1886.08.00.c,Other,"Shark attacked boat, shark killed & towed to shore",N
5505,1886,USA,1886.08.00.b,Other,"No injury, sharks ripped net & bit boat PROVOKED INCIDENT",N
5506,1886,USA,1886.08.00.a,Other,"No injury. They were chased by three sharks, one of which rammed their boat",N
5507,1886,AUSTRALIA,1886.06.17,Swimming,FATAL,Y
